Code,label,iname
"Retailing new automobiles and light trucks--are classified in Industry 441110, New Car Dealers;",naics_definition,0d141b1a-8f37-11e7-b164-1cc1de329608
"Rebuilding or remanufacturing railroad engines and cars--are classified in Industry 336510, Railroad Rolling Stock Manufacturing;",naics_definition,0d23623a-8f37-11e7-b164-1cc1de329608
"Manufacturing power boilers--are classified in Industry 332410, Power Boiler and Heat Exchanger Manufacturing;",naics_definition,0d0c7970-8f37-11e7-b164-1cc1de329608
"Manufacturing appliance timers--are classified in U.S. Industry 334519, Other Measuring and Controlling Device Manufacturing.",naics_definition,0d105404-8f37-11e7-b164-1cc1de329608
"Manufacturing motor vehicles--are classified in Industry Group 3361, Motor Vehicle Manufacturing.",naics_definition,0d1055c0-8f37-11e7-b164-1cc1de329608
"Merchant wholesale distribution of new/used tires for medium- and heavy-duty trucks, buses, and other motor vehicles--are classified in Industry 423130, Tire and Tube Merchant Wholesalers.",naics_definition,0d141b32-8f37-11e7-b164-1cc1de329608
"Facilitating business-to-business electronic sales of new and used merchandise on an auction basis using the Internet--are classified in Industry 425110, Business to Business Electronic Markets;",naics_definition,0d17ed30-8f37-11e7-b164-1cc1de329608
"Manufacturing pumps and compressors--are classified in Industry 33391, Pump and Compressor Manufacturing;",naics_definition,0d10532c-8f37-11e7-b164-1cc1de329608
"Manufacturing rubber erasers--are classified in U.S. Industry 326299, All Other Rubber Product Manufacturing;",naics_definition,0d14192a-8f37-11e7-b164-1cc1de329608
"Manufacturing power-driven heavy construction or mining hand operated tools, such as tampers, jackhammers, and augers--are classified in Industry 33312, Construction Machinery Manufacturing, or Industry 33313, Mining and Oil and Gas Field Machinery Manufacturing;",naics_definition,0d105334-8f37-11e7-b164-1cc1de329608
"Manufacturing metal cans, lids, and ends--are classified in U.S. Industry 332431, Metal Can Manufacturing;",naics_definition,0d0c795e-8f37-11e7-b164-1cc1de329608
"Recovering aluminum and aluminum alloys from scrap and/or alloying purchased aluminum--are classified in U.S. Industry 331314, Secondary Smelting and Alloying of Aluminum;",naics_definition,0d0c78be-8f37-11e7-b164-1cc1de329608
"Manufacturing unsheathed fiber optic materials--are classified in Industry 32721, Glass and Glass Product Manufacturing; and",naics_definition,0d1054c0-8f37-11e7-b164-1cc1de329608
"Manufacturing fire hose nozzles and metal hose couplings (except fluid power)--are classified in U.S. Industry 332919, Other Metal Valve and Pipe Fitting Manufacturing; and",naics_definition,0d0c7998-8f37-11e7-b164-1cc1de329608
"Providing marketing consulting services--are classified in U.S. Industry 541613, Marketing Consulting Services; and",naics_definition,0d1bbf30-8f37-11e7-b164-1cc1de329608
"Providing job training for the unemployed, underemployed, physically disabled, and persons who have a job market disadvantage because of lack of education or job skills--are classified in Industry 624310, Vocational Rehabilitation Services; and",naics_definition,0d1f8c22-8f37-11e7-b164-1cc1de329608
"Manufacturing electrical transformers used in the generation, storage, transmission, transformation, distribution, and utilization of electrical energy--are classified in U.S. Industry 335311, Power, Distribution, and Specialty Transformer Manufacturing.",naics_definition,0d1053cc-8f37-11e7-b164-1cc1de329608
"Operating refrigerated warehousing and storage facilities--are classified in Industry 493120, Refrigerated Warehousing and Storage; and",naics_definition,0d17ef1e-8f37-11e7-b164-1cc1de329608
"Manufacturing cellular telephones--are classified in Industry 334220, Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing.",naics_definition,0d1053a2-8f37-11e7-b164-1cc1de329608
"Manufacturing printed stationery, invitations, labels, and similar items--are classified in Subsector 322, Paper Manufacturing;",naics_definition,0d08afec-8f37-11e7-b164-1cc1de329608
"Knitting apparel, mittens, gloves, hats, and caps or knitting fabric and manufacturing apparel, mittens, gloves, hats, and caps--are classified in Industry Group 3151, Apparel Knitting Mills;",naics_definition,0d08aed8-8f37-11e7-b164-1cc1de329608
"Manufacturing cyclic chemicals (except aromatic and intermediates)--are classified in U.S. Industry 325199, All Other Basic Organic Chemical Manufacturing;",naics_definition,0d08b096-8f37-11e7-b164-1cc1de329608
"Crushing soybeans and extracting soybean oil--are classified in U.S. Industry 311224, Soybean and Other Oilseed Processing.",naics_definition,0d0031fc-8f37-11e7-b164-1cc1de329608
"Manufacturing milk based drinks--are classified in U.S. Industry 311511, Fluid Milk Manufacturing;",naics_definition,0d08ae40-8f37-11e7-b164-1cc1de329608
"Manufacturing concrete pipe--are classified in U.S. Industry 327332, Concrete Pipe Manufacturing.",naics_definition,0d0c780e-8f37-11e7-b164-1cc1de329608
"Providing construction management--are classified in Sector 23, Construction, by type of construction project managed;",naics_definition,0d1bc014-8f37-11e7-b164-1cc1de329608
"Manufacturing pottery, ceramics, and plumbing fixtures--are classified in Industry 32711, Pottery, Ceramics, and Plumbing Fixture Manufacturing;",naics_definition,0d0c781a-8f37-11e7-b164-1cc1de329608
"Printing and publishing, known as publishers--are classified in Subsector 511, Publishing Industries (except Internet).",naics_definition,0d08aff2-8f37-11e7-b164-1cc1de329608
"Manufacturing plastics lamp shades--are classified in U.S. Industry 326199, All Other Plastics Product Manufacturing;",naics_definition,0d105456-8f37-11e7-b164-1cc1de329608
"Retailing artists supplies or collectors items, such as coins, stamps, autographs, and cards--are classified in U.S. Industry 453998, All Other Miscellaneous Store Retailers (except Tobacco Stores);",naics_definition,0d17ec68-8f37-11e7-b164-1cc1de329608
"Manufacturing vegetable flours and meals--are classified in U.S. Industry 311211, Flour Milling;",naics_definition,0d08acec-8f37-11e7-b164-1cc1de329608
"Repairing or customizing automotive vehicle bodies and interiors--are classified in U.S. Industry 811121, Automotive Body, Paint, and Interior Repair and Maintenance;",naics_definition,0d1f8e86-8f37-11e7-b164-1cc1de329608
"Retailing books via electronic home shopping, mail-order, or direct sale--are classified in Subsector 454, Nonstore Retailers; and",naics_definition,0d17ec82-8f37-11e7-b164-1cc1de329608
"Manufacturing dessert gelatin--are classified in U.S. Industry 311999, All Other Miscellaneous Food Manufacturing.",naics_definition,0d0c7738-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in mixing ingredients made elsewhere into phosphatic fertilizers are classified in U.S. Industry 325314, Fertilizer (Mixing Only) Manufacturing.",naics_definition,0d0c76cc-8f37-11e7-b164-1cc1de329608
"Processing maple syrup into other products--are classified in Industry 31199, All Other Food Manufacturing.",naics_definition,0d002faa-8f37-11e7-b164-1cc1de329608
"Rubberizing fabric--are classified in Industry 31332, Fabric Coating Mills;",naics_definition,0d0c77b4-8f37-11e7-b164-1cc1de329608
"Manufacturing dry salad dressing and dry sauce mixes--are classified in U.S. Industry 311942, Spice and Extract Manufacturing; and",naics_definition,0d08add0-8f37-11e7-b164-1cc1de329608
"Manufacturing womens, girls, and infants underwear and outerwear from purchased fabric--are classified in Industry 315240, Womens, Girls, and Infants Cut and Sew Apparel Manufacturing; and",naics_definition,0d08aede-8f37-11e7-b164-1cc1de329608
"Manufacturing canned nationality foods using tortillas--are classified in U.S. Industry 311422, Specialty Canning;",naics_definition,0d08ad8c-8f37-11e7-b164-1cc1de329608
"Renting pleasure boats--are classified in U.S. Industry 532284, Recreational Goods Rental; and",naics_definition,0d1bbe4e-8f37-11e7-b164-1cc1de329608
"Manufacturing local area network and wide area network communications equipment, such as bridges, routers, and gateways--are classified in Industry 334210, Telephone Apparatus Manufacturing;",naics_definition,0d105394-8f37-11e7-b164-1cc1de329608
"Manufacturing petroleum products by refining crude petroleum--are classified in Industry 32411, Petroleum Refineries;",naics_definition,0d08b02c-8f37-11e7-b164-1cc1de329608
"Manufacturing optical lenses (except ophthalmic), such as magnifying, photographic, and projection lenses--are classified in U.S. Industry 333314, Optical Instrument and Lens Manufacturing;",naics_definition,0d0c77f8-8f37-11e7-b164-1cc1de329608
"Manufacturing apparel--are classified in Subsector 315, Apparel Manufacturing;",naics_definition,0d08ae8c-8f37-11e7-b164-1cc1de329608
"Manufacturing paper and converting paper into containers--are classified in Industry 32212, Paper Mills; and",naics_definition,0d08af90-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in promoting sporting events without participating in sporting events are classified in Industry Group 7113, Promoters of Performing Arts, Sports, and Similar Events;",naics_definition,0d1f8d32-8f37-11e7-b164-1cc1de329608
"Reupholstering and repairing furniture--are classified in Industry 811420, Reupholstery and Furniture Repair;",naics_definition,0d236262-8f37-11e7-b164-1cc1de329608
"Installing utilities on a subcontract basis for land subdividers--are classified in Industry Group 2371, Utility System Construction;",naics_definition,0d00312c-8f37-11e7-b164-1cc1de329608
"Manufacturing current-carrying wiring devices for lighting fixtures--are classified in U.S. Industry 335931, Current-Carrying Wiring Device Manufacturing;",naics_definition,0d105466-8f37-11e7-b164-1cc1de329608
"Providing personnel for manual harvesting--are classified in U.S. Industry 115115, Farm Labor Contractors and Crew Leaders; and",naics_definition,0d002fda-8f37-11e7-b164-1cc1de329608
"Manufacturing automotive batteries--are classified in U.S. Industry 335911, Storage Battery Manufacturing;",naics_definition,0d10553c-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in manufacturing gold or silver bullion or dore bar without mining are classified in Industry 33141, Nonferrous Metal (except Aluminum) Smelting and Refining.",naics_definition,0d00301a-8f37-11e7-b164-1cc1de329608
"Developing the mine site, mining, and/or beneficiating kaolin or ball clay--are classified in U.S. Industry 212324, Kaolin and Ball Clay Mining; and",naics_definition,0d003052-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in renting or leasing space for self-storage are classified in Industry 531130, Lessors of Miniwarehouses and Self-Storage Units; and",naics_definition,0d1bbde4-8f37-11e7-b164-1cc1de329608
"Providing outdoor power equipment repair services without retailing new outdoor power equipment--are classified in U.S. Industry 811411, Home and Garden Equipment Repair and Maintenance; and",naics_definition,0d141ba8-8f37-11e7-b164-1cc1de329608
"Selling and installing carpet and other flooring products as retail establishments--are classified in Sector 44-45, Retail Trade.",naics_definition,0d00319c-8f37-11e7-b164-1cc1de329608
"Manufacturing cheese-based salad dressings--are classified in U.S. Industry 311941, Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing; and",naics_definition,0d08ad02-8f37-11e7-b164-1cc1de329608
"Providing general freight long-distance, less than truckload trucking--are classified in U.S. Industry 484122, General Freight Trucking, Long-Distance, Less Than Truckload;",naics_definition,0d17eddc-8f37-11e7-b164-1cc1de329608
"Quarrying and dressing dimension stone--are classified in Industry 32799, All Other Nonmetallic Mineral Product Manufacturing.",naics_definition,0d003038-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in the catching or taking of fish and other aquatic animals from their natural habitat are classified in Industry 11411, Fishing.",naics_definition,0d002f7e-8f37-11e7-b164-1cc1de329608
"Providing air courier services--are classified in Industry 49211, Couriers and Express Delivery Services;",naics_definition,0d17ed44-8f37-11e7-b164-1cc1de329608
"Managing the portfolio assets (i.e., funds) of others--are classified in Industry 52392, Portfolio Management;",naics_definition,0d1bbd44-8f37-11e7-b164-1cc1de329608
"Providing farm management services (i.e., on a contract or fee basis) and arranging or contracting postharvesting crop activities for the farm(s) they manage--are classified in U.S. Industry 115116, Farm Management Services.",naics_definition,0d002fe8-8f37-11e7-b164-1cc1de329608
"Retailing used automobiles and light trucks--are classified in Industry 441120, Used Car Dealers;",naics_definition,0d141b1c-8f37-11e7-b164-1cc1de329608
"Providing graphic design services--are classified in Industry 541430, Graphic Design Services;",naics_definition,0d1bbedc-8f37-11e7-b164-1cc1de329608
"Providing food services where patrons generally order or select items and pay before eating, other than mobile food services, cafeterias, grill buffets, buffets, and snack and nonalcoholic beverage bars--are classified in U.S. Industry 722513, Limited-Service Restaurants;",naics_definition,0d1f8e1e-8f37-11e7-b164-1cc1de329608
"Retailing fuel for boats--are classified in Industry 447190, Other Gasoline Stations.",naics_definition,0d1f8dac-8f37-11e7-b164-1cc1de329608
"Manufacturing foil containers--are classified in U.S. Industry 332999, All Other Miscellaneous Fabricated Metal Product Manufacturing;",naics_definition,0d0c7980-8f37-11e7-b164-1cc1de329608
"Providing aerial and/or other surveying and mapping services--are classified in Industry 54137, Surveying and Mapping (except Geophysical) Services;",naics_definition,0d17ed60-8f37-11e7-b164-1cc1de329608
"Manufacturing plastics plumbing fixtures--are classified in U.S. Industry 326191, Plastics Plumbing Fixture Manufacturing;",naics_definition,0d0c7a6c-8f37-11e7-b164-1cc1de329608
"Merchant wholesaling computer hardware or software products and providing supporting services, such as customized assembly of personal computers--are classified in Industry 423430, Computer and Computer Peripheral Equipment and Software Merchant Wholesalers.",naics_definition,0d1bbef0-8f37-11e7-b164-1cc1de329608
"Printing and publishing, known as publishers--are classified in Subsector 511, Publishing Industries (except Internet).",naics_definition,0d08affe-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in manufacturing die-cut paper and paperboard products other than office supplies are classified in U.S. Industry 322299, All Other Converted Paper Product Manufacturing.",naics_definition,0d08afc2-8f37-11e7-b164-1cc1de329608
"Grinding ophthalmic (i.e., eyeglass) lenses for the trade--are classified in Industry 33911, Medical Equipment and Supplies Manufacturing; and",naics_definition,0d0c77e8-8f37-11e7-b164-1cc1de329608
"Providing direct mail advertising services--are classified in Industry 54186, Direct Mail Advertising;",naics_definition,0d1bc076-8f37-11e7-b164-1cc1de329608
"Financial transactions processing, reserve, and clearinghouse activities--are classified in Industry 522320, Financial Transactions Processing, Reserve, and Clearinghouse Activities.",naics_definition,0d1bbd60-8f37-11e7-b164-1cc1de329608
"Manufacturing metal safes and vaults--are classified in U.S. Industry 332999, All Other Miscellaneous Fabricated Metal Product Manufacturing; and",naics_definition,0d1418cc-8f37-11e7-b164-1cc1de329608
"Providing air transportation of cargo without transporting passengers with no regular routes and regular schedules--are classified in U.S. Industry 481212, Nonscheduled Chartered Freight Air Transportation;",naics_definition,0d17ed7e-8f37-11e7-b164-1cc1de329608
"Independent athletes engaged in providing sports instruction without participating in sporting events before a paying audience are classified in Industry 61162, Sports and Recreation Instruction;",naics_definition,0d1f8d3a-8f37-11e7-b164-1cc1de329608
"Manufacturing liquid meat extracts from slaughtered or purchased carcasses--are classified in Industry 31161, Animal Slaughtering and Processing;",naics_definition,0d08adae-8f37-11e7-b164-1cc1de329608
"Providing film or tape closed captioning services--are classified in U.S. Industry 512191, Teleproduction and Other Postproduction Services; and",naics_definition,0d1bbfd0-8f37-11e7-b164-1cc1de329608
"Manufacturing light emitting diodes (LEDs)--are classified in U.S. Industry 334413, Semiconductor and Related Device Manufacturing; and",naics_definition,0d105442-8f37-11e7-b164-1cc1de329608
"Collecting and/or hauling nonhazardous solid waste (i.e., garbage) or mixed recyclable materials within a local area or operating nonhazardous solid waste transfer stations--are classified in U.S. Industry 562111, Solid Waste Collection;",naics_definition,0d1f8b52-8f37-11e7-b164-1cc1de329608
"Manufacturing industrial gases--are classified in Industry 325120, Industrial Gas Manufacturing;",naics_definition,0d08b062-8f37-11e7-b164-1cc1de329608
"Providing clothing alterations and repair--are classified in Industry 811490, Other Personal and Household Goods Repair and Maintenance.",naics_definition,0d141c54-8f37-11e7-b164-1cc1de329608
"Manufacturing millwork on a factory basis--are classified in U.S. Industry 321918, Other Millwork (including Flooring);",naics_definition,0d1418c4-8f37-11e7-b164-1cc1de329608
"Government establishments primarily engaged in providing probation, parole, and pardon activities as an integral part of a central administrative corrections office are classified in Industry 922140, Correctional Institutions.",naics_definition,0d23636c-8f37-11e7-b164-1cc1de329608
"Manufacturing semiconductor storage devices, such as memory chips--are classified in U.S. Industry 334413, Semiconductor and Related Device Manufacturing;",naics_definition,0d10538e-8f37-11e7-b164-1cc1de329608
"Operating facilities for separating and sorting recyclable materials from nonhazardous waste streams (i.e., garbage) and/or for sorting commingled recyclable materials, such as paper, plastics, and metal cans, into distinct categories--are classified in Industry 562920, Materials Recovery Facilities.",naics_definition,0d1f8b44-8f37-11e7-b164-1cc1de329608
"Offering junior college instruction--are classified in Industry 61121, Junior Colleges;",naics_definition,0d1f8bfe-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in providing a range of day-to-day office administrative services, such as financial planning, billing and recordkeeping, personnel, and physical distribution and logistics, are classified in Industry 561110, Office Administrative Services;",naics_definition,0d1bbf10-8f37-11e7-b164-1cc1de329608
"Manufacturing cement--are classified in Industry 32731, Cement Manufacturing;",naics_definition,0d0c7824-8f37-11e7-b164-1cc1de329608
"Manufacturing X-ray tubes--are classified in U.S. Industry 334517, Irradiation Apparatus Manufacturing; and",naics_definition,0d1053e4-8f37-11e7-b164-1cc1de329608
"Providing specialty air transportation services that may also provide flight training--are classified in U.S. Industry 481219, Other Nonscheduled Air Transportation.",naics_definition,0d1f8bd6-8f37-11e7-b164-1cc1de329608
"Operating coin-operated lockers--are classified in Industry 812990, All Other Personal Services.",naics_definition,0d1bbdce-8f37-11e7-b164-1cc1de329608
"Artificially drying and dehydrating fruits and vegetables--are classified in Industry 31142, Fruit and Vegetable Canning, Pickling, and Drying;",naics_definition,0d002fcc-8f37-11e7-b164-1cc1de329608
"Manufacturing matches and electronic cigarette vapor refills--are classified in Industry 32599, All Other Chemical Product and Preparation Manufacturing;",naics_definition,0d141958-8f37-11e7-b164-1cc1de329608
"Manufacturing molded plastics lens blanks--are classified in U.S. Industry 326199, All Other Plastics Product Manufacturing; and",naics_definition,0d141906-8f37-11e7-b164-1cc1de329608
"Manufacturing pulp from wood or from other materials--are classified in Industry 32211, Pulp Mills;",naics_definition,0d08afc4-8f37-11e7-b164-1cc1de329608
"Manufacturing solid wood structural members, such as dimension lumber and timber from logs or bolts in sawmills--are classified in Industry 32111, Sawmills and Wood Preservation.",naics_definition,0d08af14-8f37-11e7-b164-1cc1de329608
"Manufacturing salt (except table salt)--are classified in Industry 32599, All Other Chemical Product and Preparation Manufacturing; and",naics_definition,0d003060-8f37-11e7-b164-1cc1de329608
"Performing geophysical surveying and mapping services for oil and gas on a contract or fee basis--are classified in Industry 541360, Geophysical Surveying and Mapping Services.",naics_definition,0d003088-8f37-11e7-b164-1cc1de329608
"Building chemical plants (except petrochemical) and similar process or batch facilities--are classified in Industry 236210, Industrial Building Construction;",naics_definition,0d003112-8f37-11e7-b164-1cc1de329608
"Family planning centers are classified in Industry 621410, Family Planning Centers;",naics_definition,0d1f8c74-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in providing management and operating staff for the complete operation of a clients establishment, such as a hotel, restaurant, mine, or hospital, are classified according to the industry of the establishment operated;",naics_definition,0d1bc024-8f37-11e7-b164-1cc1de329608
"Manufacturing fresh or frozen breads and other fresh bakery (except cookies and crackers) products--are classified in U.S. Industry 311812, Commercial Bakeries; and",naics_definition,0d08ad4e-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in manufacturing car bodies and assembling vehicles on purchased chassis and manufacturing kit cars for highway use are classified in U.S. Industry 336211, Motor Vehicle Body Manufacturing.",naics_definition,0d10550a-8f37-11e7-b164-1cc1de329608
"Manufacturing fluid pumps for motor vehicles, such as oil pumps, water pumps, and power steering pumps--are classified in Industry Group 3363, Motor Vehicle Parts Manufacturing;",naics_definition,0d105350-8f37-11e7-b164-1cc1de329608
"Manufacturing plastics portable chemical toilets--are classified in U.S. Industry 326199, All Other Plastics Product Manufacturing; and",naics_definition,0d0c7a70-8f37-11e7-b164-1cc1de329608
"Manufacturing medical irradiation apparatus--are classified in U.S. Industry 334517, Irradiation Apparatus Manufacturing; and",naics_definition,0d1053f6-8f37-11e7-b164-1cc1de329608
"Manufacturing curtains and draperies--are classified in Industry 314120, Curtain and Linen Mills.",naics_definition,0d1418d6-8f37-11e7-b164-1cc1de329608
"Private establishments primarily engaged in providing space freight transportation are classified in U.S. Industry 481212, Nonscheduled Chartered Freight Air Transportation;",naics_definition,0d2363ca-8f37-11e7-b164-1cc1de329608
"Merchant wholesale distribution of insulated wire--are classified in Industry 423610, Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers.",naics_definition,0d1419ee-8f37-11e7-b164-1cc1de329608
"Installing, repairing, or maintaining building mechanical systems--are classified in Industry Group 2382, Building Equipment Contractors;",naics_definition,0d0031c6-8f37-11e7-b164-1cc1de329608
"Repairing and servicing fax machines--are classified in U.S. Industry 811213, Communication Equipment Repair and Maintenance.",naics_definition,0d23621c-8f37-11e7-b164-1cc1de329608
"Assisted living facilities for the elderly with nursing care or rest homes with nursing care are classified in Industry 623110, Nursing Care Facilities (Skilled Nursing Facilities); and",naics_definition,0d1f8cd6-8f37-11e7-b164-1cc1de329608
"Manufacturing truck and bus bodies and assembling vehicles on purchased chassis--are classified in U.S. Industry 336211, Motor Vehicle Body Manufacturing;",naics_definition,0d10550e-8f37-11e7-b164-1cc1de329608
"Manufacturing inflatable mattresses--are classified in Subsector 326, Plastics and Rubber Products Manufacturing.",naics_definition,0d1418d2-8f37-11e7-b164-1cc1de329608
"Operating floating casinos (i.e., gambling cruises or riverboat casinos)--are classified in Industry 713210, Casinos (except Casino Hotels); and",naics_definition,0d17ee7a-8f37-11e7-b164-1cc1de329608
"Providing executive search, recruitment, and placement services--are classified in U.S. Industry 561312, Executive Search Services.",naics_definition,0d1bbf22-8f37-11e7-b164-1cc1de329608
"Providing automotive vehicle air-conditioning repair--are classified in U.S. Industry 811198, All Other Automotive Repair and Maintenance; and",naics_definition,0d1f8e64-8f37-11e7-b164-1cc1de329608
"Retailing used mobile homes--are classified in Industry 453930, Manufactured (Mobile) Home Dealers;",naics_definition,0d17ece0-8f37-11e7-b164-1cc1de329608
"Tree and brush trimming for overhead utility lines--are classified in Industry 561730, Landscaping Services.",naics_definition,0d003126-8f37-11e7-b164-1cc1de329608
"Performing gas field services for operators on a contract or fee basis--are classified in Industry 21311, Support Activities for Mining;",naics_definition,0d002ffa-8f37-11e7-b164-1cc1de329608
"Manufacturing frozen whipped toppings--are classified in U.S. Industry 311412, Frozen Specialty Food Manufacturing; and",naics_definition,0d08acfc-8f37-11e7-b164-1cc1de329608
"Growing corn (except sweet corn)--are classified in Industry 111150, Corn Farming;",naics_definition,0d002ece-8f37-11e7-b164-1cc1de329608
"Establishments of independent representatives primarily engaged in selling advertising space are classified in Industry 541840, Media Representatives.",naics_definition,0d17ef34-8f37-11e7-b164-1cc1de329608
"Retailing sporting goods via electronic home shopping, mail-order, or direct sale--are classified in Subsector 454, Nonstore Retailers;",naics_definition,0d141c9c-8f37-11e7-b164-1cc1de329608
"Providing tariff and freight rate consulting services--are classified in Industry 54161, Management Consulting Services;",naics_definition,0d17eede-8f37-11e7-b164-1cc1de329608
"Administering programs for developing economic data about agriculture and trade in agricultural products--are classified in Industry 926110, Administration of General Economic Programs;",naics_definition,0d2363c0-8f37-11e7-b164-1cc1de329608
"Manufacturing unpopped popcorn--are classified in Industry 31199, All Other Food Manufacturing;",naics_definition,0d08ad94-8f37-11e7-b164-1cc1de329608
"Growing vegetables and/or melons--are classified in Industry Group 1112, Vegetable and Melon Farming;",naics_definition,0d002f32-8f37-11e7-b164-1cc1de329608
"Supplying their own employees for limited periods of time to supplement the working force of a clients business--are classified in Industry 56132, Temporary Help Services;",naics_definition,0d1bc02a-8f37-11e7-b164-1cc1de329608
"Manufacturing motor vehicle air-conditioning systems and compressors--are classified in Industry 336390, Other Motor Vehicle Parts Manufacturing;",naics_definition,0d105358-8f37-11e7-b164-1cc1de329608
"Operating facilities where commingled recyclable materials, such as paper, plastics, used beverage cans, and metals, are sorted into distinct categories without also smelting or refining--are classified in Industry 562920, Materials Recovery Facilities; and",naics_definition,0d0c78c4-8f37-11e7-b164-1cc1de329608
Manufacturing steel investment castings and further manufacturing them into finished products--are classified based on the specific finished product.,naics_definition,0d0c78ce-8f37-11e7-b164-1cc1de329608
"Harvesting berries or nuts from native and non-cultivated plants--are classified in Industry 11321, Forest Nurseries and Gathering of Forest Products; and",naics_definition,0d002ef4-8f37-11e7-b164-1cc1de329608
"Establishments known as industrial banks and primarily engaged in accepting deposits are classified in Industry 522190, Other Depository Credit Intermediation; and",naics_definition,0d1bbcdc-8f37-11e7-b164-1cc1de329608
"Manufacturing cutting dies for materials other than metal--are classified in U.S. Industry 332216, Saw Blade and Handtool Manufacturing.",naics_definition,0d1052b6-8f37-11e7-b164-1cc1de329608
"Insulating nonferrous wire from wire drawn elsewhere--are classified in U.S. Industry 335929, Other Communication and Energy Wire Manufacturing.",naics_definition,0d0c79aa-8f37-11e7-b164-1cc1de329608
"Promoting the preservation and protection of the environment and wildlife--are classified in U.S. Industry 813312, Environment, Conservation and Wildlife Organizations;",naics_definition,0d23630a-8f37-11e7-b164-1cc1de329608
"Manufacturing motor vehicle air-conditioning systems and compressors--are classified in Industry 336390, Other Motor Vehicle Parts Manufacturing;",naics_definition,0d1052a0-8f37-11e7-b164-1cc1de329608
"Retailing new appliance and electronic products via electronic home shopping, mail-order, or direct sale--are classified in Subsector 454, Nonstore Retailers;",naics_definition,0d141b60-8f37-11e7-b164-1cc1de329608
"Manufacturing metal burial vaults--are classified in U.S. Industry 339995, Burial Casket Manufacturing;",naics_definition,0d0c7a6a-8f37-11e7-b164-1cc1de329608
"Designing, developing, and publishing prepackaged software--are classified in Industry 51121, Software Publishers; and",naics_definition,0d105432-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in the catching or taking of finfish from their natural habitat are classified in U.S. Industry 114111, Finfish Fishing.",naics_definition,0d002f80-8f37-11e7-b164-1cc1de329608
"Insulating purchased nonferrous wire--are classified in U.S. Industry 335929, Other Communication and Energy Wire Manufacturing.",naics_definition,0d0c78bc-8f37-11e7-b164-1cc1de329608
"Operating a subway system--are classified in U.S. Industry 485119, Other Urban Transit Systems; and",naics_definition,0d17ee0c-8f37-11e7-b164-1cc1de329608
"Servicing loans--are classified in Industry 522390, Other Activities Related to Credit Intermediation;",naics_definition,0d1bbcfc-8f37-11e7-b164-1cc1de329608
"Providing sign lettering and painting services--are classified in Industry 541890, Other Services Related to Advertising;",naics_definition,0d1bbf80-8f37-11e7-b164-1cc1de329608
"Manufacturing starting motors and generators for internal combustion engines--are classified in Industry 33632, Motor Vehicle Electrical and Electronic Equipment Manufacturing.",naics_definition,0d10549c-8f37-11e7-b164-1cc1de329608
"Providing special needs transportation services (except to and from school or work) for the infirm, elderly, or handicapped--are classified in U.S. Industry 485991, Special Needs Transportation;",naics_definition,0d17ee24-8f37-11e7-b164-1cc1de329608
"Hosting Internet retail sites without performing associated activities such as payment processing or fulfillment--are classified in Industry 518210, Data Processing, Hosting, and Related Services.",naics_definition,0d17ed36-8f37-11e7-b164-1cc1de329608
"Manufacturing luggage and utility racks--are classified in Industry 336390, Other Motor Vehicle Parts Manufacturing.",naics_definition,0d0c799a-8f37-11e7-b164-1cc1de329608
"Manufacturing surgical (except dental) and orthopedic appliances or specialized hospital furniture (e.g., hospital beds, operating tables)--are classified in U.S. Industry 339113, Surgical Appliance and Supplies Manufacturing;",naics_definition,0d1418ee-8f37-11e7-b164-1cc1de329608
"Establishments primarily engaged in bringing together buyers and sellers of goods using the Internet in a business-to-consumer or consumer-to-consumer environment are classified in Industry 454110, Electronic Shopping and Mail-Order Houses.",naics_definition,0d141af2-8f37-11e7-b164-1cc1de329608
"Photocopying, duplicating, and other document copying services, with or without a range of other office support services (except printing)--are classified in U.S. Industry 561439, Other Business Service Centers (including Copy Shops); and",naics_definition,0d1bc05e-8f37-11e7-b164-1cc1de329608
"Renting wardrobes and costumes for motion picture production--are classified in Industry 53228, Other Consumer Goods Rental;",naics_definition,0d17ef94-8f37-11e7-b164-1cc1de329608
"Manufacturing pretzels (except soft)--are classified in Industry 31191, Snack Food Manufacturing;",naics_definition,0d08ad74-8f37-11e7-b164-1cc1de329608
"Glass and glazing work--are classified in Industry 238150, Glass and Glazing Contractors;",naics_definition,0d003174-8f37-11e7-b164-1cc1de329608
"Schools and local school boards are classified in Subsector 611, Educational Services.",naics_definition,0d236382-8f37-11e7-b164-1cc1de329608
